628344125	20170118	201701	2017	2017.0493											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-3.37662337662337	0							1	Nepal	NP	NP	28	84	NP	4	Sunshine Coast, Queensland, Australia	AS	AS04	-26.5	153	-1602923	20170217	https://www.ballinaadvocate.com.au/news/ice-wars-lifts-the-lid-on-lismores-drug-problem/3144671/
628344126	20170118	201701	2017	2017.0493											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	2	1	2	-3.37662337662337	0							1	Nepal	NP	NP	28	84	NP	1	Nepal	NP	NP	28	84	NP	20170217	https://www.ballinaadvocate.com.au/news/ice-wars-lifts-the-lid-on-lismores-drug-problem/3144671/
628344127	20170118	201701	2017	2017.0493	AUS	AUSTRALIA	AUS																		1	036	036	03	1	4.0	1	1	1	3.4965034965035	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	0							4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	20170217	http://www.kiamaindependent.com.au/story/4469660/kiama-rotary-championing-mental-health/?cs=4115
628344128	20170118	201701	2017	2017.0493	AUS	AUSTRALIA	AUS								AUSLEG	AUSTRALIA	AUS					LEG			1	036	036	03	1	4.0	1	1	1	3.4965034965035	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	20170217	http://www.kiamaindependent.com.au/story/4469660/kiama-rotary-championing-mental-health/?cs=4115
628344129	20170118	201701	2017	2017.0493	AUS	SYDNEY	AUS								BUSEDU	BUSINESS						BUS	EDU		0	043	043	04	1	2.8	3	2	3	0.167909232215483	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Parramatta, New South Wales, Australia	AS	AS02	-33.8167	151	-1594034	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20170217	http://www.smh.com.au/nsw/parramatta-to-overtake-north-sydney-in-race-to-become-second-cbd-20170216-gue9nf.html
628344130	20170118	201701	2017	2017.0493	AUS	SYDNEY	AUS								BUSEDU	BUSINESS						BUS	EDU		0	043	043	04	1	2.8	3	2	3	0.167909232215483	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20170217	http://www.smh.com.au/nsw/parramatta-to-overtake-north-sydney-in-race-to-become-second-cbd-20170216-gue9nf.html
628344131	20170118	201701	2017	2017.0493	AUS	AUSTRALIA	AUS								LAB	WORKER						LAB			1	036	036	03	1	4.0	6	1	6	3.4965034965035	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	20170217	http://www.kiamaindependent.com.au/story/4469660/kiama-rotary-championing-mental-health/?cs=4115
628344132	20170118	201701	2017	2017.0493	AUSEDU	AUSTRALIA	AUS					EDU			BUSEDU	BUSINESS						BUS	EDU		0	043	043	04	1	2.8	3	2	3	0.167909232215483	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Parramatta, New South Wales, Australia	AS	AS02	-33.8167	151	-1594034	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20170217	http://www.smh.com.au/nsw/parramatta-to-overtake-north-sydney-in-race-to-become-second-cbd-20170216-gue9nf.html
628344133	20170118	201701	2017	2017.0493	AUSEDU	SYDNEY	AUS					EDU			BUSEDU	BUSINESS						BUS	EDU		0	043	043	04	1	2.8	21	2	21	0.167909232215483	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20170217	http://www.smh.com.au/nsw/parramatta-to-overtake-north-sydney-in-race-to-become-second-cbd-20170216-gue9nf.html
628344134	20170118	201701	2017	2017.0493	AUSLEG	AUSTRALIA	AUS					LEG			AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	1	1	1	3.4965034965035	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	20170217	http://www.kiamaindependent.com.au/story/4469660/kiama-rotary-championing-mental-health/?cs=4115
